,Users,Game_name,user_rating
235990,/user/JohnRedPepper,Mass Effect: Andromeda,0
235992,/user/v_iHuGi,Mass Effect: Andromeda,0
235997,/user/Reddrag0852,Mass Effect: Andromeda,0
236000,/user/Caerleon,Mass Effect: Andromeda,4
236005,/user/JTJSGamer,Mass Effect: Andromeda,4
236009,/user/Nareke,Mass Effect: Andromeda,0
236010,/user/fantasticknight,Mass Effect: Andromeda,7
236015,/user/SaitamaOnePunch,Mass Effect: Andromeda,10
236018,/user/akraje47,Mass Effect: Andromeda,10
236042,/user/GhostTechGaming,Mass Effect: Andromeda,9
236057,/user/andishdi,Mass Effect: Andromeda,2
236066,/user/Furiousmike,Mass Effect: Andromeda,2
236072,/user/Unbiased_Critic,Mass Effect: Andromeda,10
236073,/user/AnimeKing,Mass Effect: Andromeda,5
236075,/user/dyinginbeauty,Mass Effect: Andromeda,6
236076,/user/dreamstate42,Mass Effect: Andromeda,5
236077,/user/dr0nzer,Mass Effect: Andromeda,6
236081,/user/Malooga,Mass Effect: Andromeda,8
236082,/user/RealMuthaF,Mass Effect: Andromeda,7
236084,/user/p1menta,Mass Effect: Andromeda,6
236085,/user/linkenski,Mass Effect: Andromeda,5
236087,/user/Thilus,Mass Effect: Andromeda,8
236088,/user/rosnk30,Mass Effect: Andromeda,7
236090,/user/VmsCritic,Mass Effect: Andromeda,8
236091,/user/SrPepe,Mass Effect: Andromeda,8
236100,/user/Cieloazure,Mass Effect: Andromeda,7
236103,/user/DrFriendless,Mass Effect: Andromeda,5
236116,/user/Killga,Mass Effect: Andromeda,6
236117,/user/griffey546,Mass Effect: Andromeda,1
236127,/user/arostislavna,Mass Effect: Andromeda,1
236130,/user/Toophat82,Mass Effect: Andromeda,4
236138,/user/Radoslavus,Mass Effect: Andromeda,5
236149,/user/Captiosus,Mass Effect: Andromeda,6
236153,/user/Si3g,Mass Effect: Andromeda,7
236155,/user/BabyRants,Mass Effect: Andromeda,7
236161,/user/Nemo888,Mass Effect: Andromeda,4
236164,/user/rodericrinehart,Mass Effect: Andromeda,3
236173,/user/ChazzRabble,Mass Effect: Andromeda,0
236175,/user/artimis,Mass Effect: Andromeda,5
236176,/user/Ormegasm,Mass Effect: Andromeda,3
236188,/user/ZicX,Mass Effect: Andromeda,4
236191,/user/chenson87,Mass Effect: Andromeda,5
236192,/user/GamergodsFail,Mass Effect: Andromeda,4
236196,/user/Colin1963,Mass Effect: Andromeda,10
236197,/user/BigBallerBrand,Mass Effect: Andromeda,2
236198,/user/Alex1010500,Mass Effect: Andromeda,0
236209,/user/Tubey,Mass Effect: Andromeda,4
236217,/user/FlyMonBlaze,Mass Effect: Andromeda,9
236223,/user/Prrgangsta,Mass Effect: Andromeda,5
236224,/user/Quink666,Mass Effect: Andromeda,4
236230,/user/ByYuxiSs,Mass Effect: Andromeda,5
236236,/user/destinyfan1,Mass Effect: Andromeda,6
236241,/user/PlayorNaygames,Mass Effect: Andromeda,4
236245,/user/rikard131,Mass Effect: Andromeda,0
236246,/user/Mando44646,Mass Effect: Andromeda,9
236248,/user/Greysteel,Mass Effect: Andromeda,5
236252,/user/warlock7,Mass Effect: Andromeda,0
236259,/user/BigSmitty81,Mass Effect: Andromeda,9
236262,/user/Juhiz,Mass Effect: Andromeda,7
236272,/user/Hectik,Mass Effect: Andromeda,6
236280,/user/Skyline_RJ,Mass Effect: Andromeda,5
236286,/user/K5000i,Mass Effect: Andromeda,1
236296,/user/guilhermefdias,Mass Effect: Andromeda,3
236299,/user/Trunkis,Mass Effect: Andromeda,0
236307,/user/RodKratos,Mass Effect: Andromeda,0
236310,/user/jcolin,Mass Effect: Andromeda,1
236327,/user/Prenner,Mass Effect: Andromeda,8
236330,/user/ToddDow,Mass Effect: Andromeda,3
236331,/user/kwstas,Mass Effect: Andromeda,7
236338,/user/kazuki1866,Mass Effect: Andromeda,9
236339,/user/9to10Gaming,Mass Effect: Andromeda,0
236350,/user/GamerJosh0137,Mass Effect: Andromeda,7
236363,/user/Surt,Mass Effect: Andromeda,4
236365,/user/Yallmae,Mass Effect: Andromeda,0
236375,/user/Ristul,Mass Effect: Andromeda,0
236386,/user/Zurce,Mass Effect: Andromeda,4
236409,/user/claytastic,Mass Effect: Andromeda,3
236410,/user/mildewman,Mass Effect: Andromeda,8
236415,/user/Big_Bear,Mass Effect: Andromeda,7
236422,/user/karelpica99,Mass Effect: Andromeda,0
236426,/user/Narcysst,Mass Effect: Andromeda,8
236428,/user/sefrabu,Mass Effect: Andromeda,5
236429,/user/metadubrev2,Mass Effect: Andromeda,5
236431,/user/Dolosais,Mass Effect: Andromeda,5
236432,/user/Ashra12,Mass Effect: Andromeda,10
236438,/user/greninjaX,Mass Effect: Andromeda,0
236439,/user/gustave154,Mass Effect: Andromeda,0
236469,/user/homelesswaffle,Mass Effect: Andromeda,9
236474,/user/Greyking,Mass Effect: Andromeda,8
236480,/user/kingofkoopas,Mass Effect: Andromeda,2
236482,/user/TheLewdOne,Mass Effect: Andromeda,8
236496,/user/GameGuru,Mass Effect: Andromeda,5
236498,/user/bryan016,Mass Effect: Andromeda,8
236503,/user/xiaolinstyle,Mass Effect: Andromeda,3
236505,/user/NoobTooberton,Mass Effect: Andromeda,7
236507,/user/heatonx23,Mass Effect: Andromeda,8
236516,/user/shenlong,Mass Effect: Andromeda,4
236539,/user/TheGameGrinder,Mass Effect: Andromeda,8
236541,/user/Chapa9dj,Mass Effect: Andromeda,0
236542,/user/RenaudLemieux,Mass Effect: Andromeda,9
236554,/user/Chronos1,Mass Effect: Andromeda,3
236559,/user/Willmoy,Mass Effect: Andromeda,9
236569,/user/megabear,Mass Effect: Andromeda,10
236573,/user/Debris44,Mass Effect: Andromeda,9
236574,/user/GrumpyReviewer,Mass Effect: Andromeda,4
236578,/user/theeDarkhorse,Mass Effect: Andromeda,10
236580,/user/Truth_of_Pisces,Mass Effect: Andromeda,7
236584,/user/SvenL1975,Mass Effect: Andromeda,10
236588,/user/SensualSanta,Mass Effect: Andromeda,8
236589,/user/Gamemonster,Mass Effect: Andromeda,1
236590,/user/Gamexpert,Mass Effect: Andromeda,10
236596,/user/treken1,Mass Effect: Andromeda,10
236597,/user/SIPPIO,Mass Effect: Andromeda,4
236602,/user/Sojum,Mass Effect: Andromeda,7
236606,/user/BeyondLogic,Mass Effect: Andromeda,4
236608,/user/phoeniix23,Mass Effect: Andromeda,10
236610,/user/tonyfred898,Mass Effect: Andromeda,7
236611,/user/JS99,Mass Effect: Andromeda,0
236612,/user/Britmatt81,Mass Effect: Andromeda,8
236618,/user/mamalikesmambo,Mass Effect: Andromeda,5
236642,/user/WildFire15,Mass Effect: Andromeda,5
236648,/user/SoakerCity,Mass Effect: Andromeda,6
236649,/user/Reciter5613,Mass Effect: Andromeda,7
236651,/user/nhand42,Mass Effect: Andromeda,2
236652,/user/njja02,Mass Effect: Andromeda,2
236653,/user/jimmy_dancer,Mass Effect: Andromeda,6
236654,/user/matrixasiseefit,Mass Effect: Andromeda,5
236655,/user/tbeit2,Mass Effect: Andromeda,8
236656,/user/KittyWhisky,Mass Effect: Andromeda,7
236671,/user/NiclName,Mass Effect: Andromeda,10
236674,/user/SuperkenGaming,Mass Effect: Andromeda,8
236679,/user/TheFreeman148,Mass Effect: Andromeda,8
236683,/user/paddystudmuffin,Mass Effect: Andromeda,10
236688,/user/Sceptic,Mass Effect: Andromeda,8
236694,/user/MAFIAxMaverick,Mass Effect: Andromeda,7
236706,/user/peck324,Mass Effect: Andromeda,8
236709,/user/Enforcer122,Mass Effect: Andromeda,8
236711,/user/JackKasket,Mass Effect: Andromeda,7
236727,/user/alphaelice,Mass Effect: Andromeda,10
236730,/user/Termin8ter,Mass Effect: Andromeda,1
236731,/user/SuperHerrAM,Mass Effect: Andromeda,9
236740,/user/HaloFever,Mass Effect: Andromeda,8
236742,/user/marmotmx,Mass Effect: Andromeda,8
236743,/user/glauciobg,Mass Effect: Andromeda,8
236744,/user/Mikeb86,Mass Effect: Andromeda,10
236747,/user/JBHuskers,Mass Effect: Andromeda,8
236748,/user/raulacho,Mass Effect: Andromeda,6
236749,/user/Rox22,Mass Effect: Andromeda,6
236752,/user/Steyraus,Mass Effect: Andromeda,0
236754,/user/MerodeTalks,Mass Effect: Andromeda,5
236756,/user/bfoore90,Mass Effect: Andromeda,6
236758,/user/Ramiro1992,Mass Effect: Andromeda,0
236761,/user/badgerryan19,Mass Effect: Andromeda,6
236762,/user/lizardking420,Mass Effect: Andromeda,6
236763,/user/KayVen17,Mass Effect: Andromeda,7
236764,/user/H_SnypeR,Mass Effect: Andromeda,7
236766,/user/TatsMcGee,Mass Effect: Andromeda,7
236767,/user/Reed618,Mass Effect: Andromeda,6
236768,/user/igator,Mass Effect: Andromeda,9
236769,/user/Berrlett,Mass Effect: Andromeda,6
236772,/user/davidplays3,Mass Effect: Andromeda,10
236773,/user/ElleryHQ,Mass Effect: Andromeda,4
236788,/user/Kire_92,Mass Effect: Andromeda,6
236791,/user/Revoltado,Mass Effect: Andromeda,7
236796,/user/MadnessisRising,Mass Effect: Andromeda,6
236799,/user/Dom007,Mass Effect: Andromeda,0
236802,/user/Bitek,Mass Effect: Andromeda,5
236805,/user/alanbessa,Mass Effect: Andromeda,7
236808,/user/Xelion,Mass Effect: Andromeda,6
236810,/user/iddqd4,Mass Effect: Andromeda,8
236814,/user/Khaosom,Mass Effect: Andromeda,8
236815,/user/SoftwareLibre,Mass Effect: Andromeda,9
236816,/user/Voodoo123,Mass Effect: Andromeda,5
236820,/user/Zalabar22,Mass Effect: Andromeda,6
236821,/user/Bioware-Critic,Mass Effect: Andromeda,7
236822,/user/filipers,Mass Effect: Andromeda,6
236823,/user/Fadomas,Mass Effect: Andromeda,10
236825,/user/Borgoros,Mass Effect: Andromeda,7
236826,/user/TheMegaGodz,Mass Effect: Andromeda,7
236827,/user/Nunomagalhaes,Mass Effect: Andromeda,9
236828,/user/Catalyst13,Mass Effect: Andromeda,7
236830,/user/Crazybasil,Mass Effect: Andromeda,1
236833,/user/spaghetti-cop,Mass Effect: Andromeda,6
236835,/user/raccoondaddy,Mass Effect: Andromeda,7
236836,/user/muertefx,Mass Effect: Andromeda,2
236842,/user/Diegochocho,Mass Effect: Andromeda,7
236844,/user/deftones034,Mass Effect: Andromeda,10
236846,/user/RaFfr0,Mass Effect: Andromeda,6
236847,/user/CoreGamer1408,Mass Effect: Andromeda,6
236848,/user/angelknives,Mass Effect: Andromeda,6
236850,/user/aljirik1992,Mass Effect: Andromeda,5
236851,/user/slavigrad,Mass Effect: Andromeda,8
236852,/user/Baldingsan,Mass Effect: Andromeda,7
236855,/user/AFriendlyMan,Mass Effect: Andromeda,10
236856,/user/Amunozrocha,Mass Effect: Andromeda,7
236857,/user/Split_Decay,Mass Effect: Andromeda,8
236858,/user/bear00766,Mass Effect: Andromeda,8
236859,/user/danield80,Mass Effect: Andromeda,7
236860,/user/Sidious58,Mass Effect: Andromeda,5
236861,/user/allwititnowsuck,Mass Effect: Andromeda,1
236862,/user/squalledu86,Mass Effect: Andromeda,9
236863,/user/naser_sadigh,Mass Effect: Andromeda,5
236866,/user/AudioRemedy,Mass Effect: Andromeda,3
236868,/user/bersi84,Mass Effect: Andromeda,8
236870,/user/alexslork,Mass Effect: Andromeda,1
236872,/user/TheLedPonty,Mass Effect: Andromeda,1
236874,/user/fishbone76,Mass Effect: Andromeda,5
236875,/user/GarethB,Mass Effect: Andromeda,4
236877,/user/Jvbcdtm3,Mass Effect: Andromeda,5
236878,/user/Sillence,Mass Effect: Andromeda,3
236879,/user/Shadow1995,Mass Effect: Andromeda,4
236882,/user/Roo182,Mass Effect: Andromeda,4
236883,/user/gamerz4life,Mass Effect: Andromeda,2
236884,/user/Ruzaky,Mass Effect: Andromeda,4
236886,/user/DarkDoom,Mass Effect: Andromeda,6
236887,/user/mertyboi,Mass Effect: Andromeda,5
236888,/user/BarelyLewd,Mass Effect: Andromeda,3
236890,/user/ShowMeYourNoobs,Mass Effect: Andromeda,5
236891,/user/ToshLichev,Mass Effect: Andromeda,6
236892,/user/Patajullo,Mass Effect: Andromeda,3
236895,/user/Pixel3a,Mass Effect: Andromeda,5
236902,/user/666Game666,Mass Effect: Andromeda,7
236904,/user/Shazam1407,Mass Effect: Andromeda,5
236905,/user/Metamand,Mass Effect: Andromeda,9
236910,/user/Shaiitann88,Mass Effect: Andromeda,8
236916,/user/alexandrumna,Mass Effect: Andromeda,7
236917,/user/Honde,Mass Effect: Andromeda,10
236919,/user/Burattix54,Mass Effect: Andromeda,2
236920,/user/dariasevsk,Mass Effect: Andromeda,6
236921,/user/Roberoquer,Mass Effect: Andromeda,6
236923,/user/ngeduardo,Mass Effect: Andromeda,5
236927,/user/Beks_N,Mass Effect: Andromeda,8
236929,/user/martinho_99,Mass Effect: Andromeda,7
236931,/user/svensenk86,Mass Effect: Andromeda,8
236932,/user/kreml2,Mass Effect: Andromeda,0
236936,/user/NxtDoc,Mass Effect: Andromeda,10
236940,/user/JamesDrawsThngs,Mass Effect: Andromeda,6
236942,/user/18Xq8Rtutehc,Mass Effect: Andromeda,6
236945,/user/Killiomadness,Mass Effect: Andromeda,1
236946,/user/LuizH,Mass Effect: Andromeda,6
236947,/user/massivexploder,Mass Effect: Andromeda,6
236950,/user/FRIST_008,Mass Effect: Andromeda,8
236955,/user/datguytoxic,Mass Effect: Andromeda,6
236956,/user/Bioreactor1987,Mass Effect: Andromeda,7
236957,/user/claevimanus,Mass Effect: Andromeda,7
236960,/user/John_II,Mass Effect: Andromeda,8
236964,/user/Ponds98,Mass Effect: Andromeda,8
236966,/user/EasyGamerBoi,Mass Effect: Andromeda,7
236970,/user/hoppypoppy1,No Man's Sky,10
236974,/user/HarryHood,No Man's Sky,10
236976,/user/SNESStarter,No Man's Sky,0
236977,/user/ioio32l,No Man's Sky,10
236982,/user/becks1907,No Man's Sky,10
236994,/user/PiePieper,No Man's Sky,0
237009,/user/DarthPadme,No Man's Sky,1
237013,/user/Sweetew,No Man's Sky,4
237016,/user/SWERY_51,No Man's Sky,8
237017,/user/sharkman265,No Man's Sky,9
237019,/user/geistreiches,No Man's Sky,10
237020,/user/Lbjmvp232,No Man's Sky,10
237024,/user/megabear,No Man's Sky,10
237027,/user/christhewiz,No Man's Sky,4
237028,/user/AfterShave,No Man's Sky,4
237030,/user/Mollozoman,No Man's Sky,4
237037,/user/BatFat09,No Man's Sky,3
237046,/user/GamerJosh0137,No Man's Sky,5
237051,/user/MannWithNoEyes,No Man's Sky,2
237054,/user/claytastic,No Man's Sky,5
237057,/user/salmansohail_,No Man's Sky,4
237058,/user/Khaar,No Man's Sky,7
237061,/user/SensualSanta,No Man's Sky,5
237062,/user/Lowzone,No Man's Sky,5
237063,/user/ZeroBorne,No Man's Sky,5
237064,/user/GreenSkullRider,No Man's Sky,9
237068,/user/Stonewallish,No Man's Sky,4
237069,/user/martinho_99,No Man's Sky,3
237070,/user/Davor11,No Man's Sky,1
237075,/user/MerodeTalks,No Man's Sky,4
237076,/user/xvvolf,No Man's Sky,4
237082,/user/thehenman,No Man's Sky,3
237092,/user/TudorelU,No Man's Sky,1
237099,/user/jessda123,No Man's Sky,3
237106,/user/badgerryan19,No Man's Sky,4
237127,/user/HaloFever,No Man's Sky,9
237129,/user/pypes,No Man's Sky,4
237138,/user/neropx,No Man's Sky,0
237142,/user/Code2ILL,No Man's Sky,6
237147,/user/TheBlueFox,No Man's Sky,0
237148,/user/CanadianYeti,No Man's Sky,4
237150,/user/rtkiii,No Man's Sky,7
237160,/user/masseffectabc,No Man's Sky,5
237164,/user/illegalmonkey,No Man's Sky,0
237171,/user/MFK863,No Man's Sky,7
237172,/user/Forgotten,No Man's Sky,0
237174,/user/Kenmei,No Man's Sky,2
237177,/user/SuperMe,No Man's Sky,4
237178,/user/Hectik,No Man's Sky,4
237197,/user/GamergodsFail,No Man's Sky,1
237198,/user/DaniVR99,No Man's Sky,5
237201,/user/pikby,No Man's Sky,9
237209,/user/roundtablegamer,No Man's Sky,9
237228,/user/EmirKhorasani,No Man's Sky,2
237230,/user/Pirante,No Man's Sky,3
237233,/user/itmo,No Man's Sky,5
237234,/user/hokido,No Man's Sky,6
237236,/user/Junghova,No Man's Sky,6
237238,/user/doodlerman,No Man's Sky,8
237245,/user/paddystudmuffin,No Man's Sky,6
237246,/user/AgentAnderson,No Man's Sky,0
237247,/user/Critical_Fun,No Man's Sky,8
237252,/user/lizardking420,No Man's Sky,6
237256,/user/Dbo,No Man's Sky,0
237265,/user/akus_1985,No Man's Sky,0
237272,/user/bowsers2,No Man's Sky,2
237276,/user/GrumpyReviewer,No Man's Sky,4
237279,/user/Brandondwn,No Man's Sky,4
237283,/user/JimmieReview,No Man's Sky,3
237293,/user/Renzokuken,No Man's Sky,3
237296,/user/Mistval,No Man's Sky,6
237298,/user/njja02,No Man's Sky,4
237302,/user/getrwuegyweh,No Man's Sky,6
237304,/user/Crazygar,No Man's Sky,10
237305,/user/AJC3317,No Man's Sky,7
237321,/user/bmc87,No Man's Sky,3
237331,/user/GReviews,No Man's Sky,8
237346,/user/funkamonkey,No Man's Sky,2
237351,/user/mosannam9696,No Man's Sky,9
237353,/user/Lodge1960,No Man's Sky,9
237354,/user/Lozsta,No Man's Sky,3
237355,/user/crawlord,No Man's Sky,0
237362,/user/Bzone,No Man's Sky,0
237382,/user/traffmeister,No Man's Sky,0
237387,/user/Thegodfatherson,No Man's Sky,1
237388,/user/Spidor,No Man's Sky,7
237391,/user/Wolfenstein51,No Man's Sky,6
237402,/user/JackKasket,No Man's Sky,9
237404,/user/Sheep_198,No Man's Sky,4
237415,/user/8BiTninja,No Man's Sky,5
237420,/user/Captiosus,No Man's Sky,5
237441,/user/998817268,No Man's Sky,0
237447,/user/ergonomicoT2000,No Man's Sky,0
237449,/user/jlplatten,No Man's Sky,5
237453,/user/redmandana,No Man's Sky,4
237455,/user/Rundusol,No Man's Sky,6
237460,/user/Lycanthropunk,No Man's Sky,9
237461,/user/AdamJensen77,No Man's Sky,8
237463,/user/TzzzT23,No Man's Sky,9
237472,/user/Bulbotrax,No Man's Sky,0
237473,/user/felasi,No Man's Sky,3
237474,/user/AreYouSerious,No Man's Sky,8
237476,/user/EL_TAHA,No Man's Sky,10
237484,/user/DarthPreamp,No Man's Sky,10
237485,/user/Sceptic,No Man's Sky,5
237488,/user/mhay78,No Man's Sky,7
237491,/user/pt122781,No Man's Sky,3
237497,/user/Judge-Thanatos,No Man's Sky,6
237512,/user/capthavic,No Man's Sky,0
237513,/user/ChuckDee33,No Man's Sky,5
237517,/user/OwtDaft,No Man's Sky,4
237525,/user/retrogeek45,No Man's Sky,10
237526,/user/JoshLuck1995,No Man's Sky,1
237528,/user/eldumloido,No Man's Sky,0
237532,/user/vaughtex,No Man's Sky,5
237534,/user/erolsabadosh,No Man's Sky,5
237536,/user/jimstallone,No Man's Sky,7
237564,/user/torq314,No Man's Sky,7
237573,/user/Dr4gonkiller96,No Man's Sky,9
237574,/user/dyinginbeauty,No Man's Sky,8
237578,/user/Kris_d,No Man's Sky,4
237582,/user/Risax,No Man's Sky,6
237584,/user/Bumpster,No Man's Sky,5
237585,/user/SuperkenGaming,No Man's Sky,7
237587,/user/dogget76,No Man's Sky,6
237592,/user/Kydd_Amigo,No Man's Sky,5
237598,/user/evOlvedParasite,No Man's Sky,2
237601,/user/TatsMcGee,No Man's Sky,3
237604,/user/Ishi123,No Man's Sky,8
237605,/user/El-Stresso,No Man's Sky,8
237606,/user/Tallulah,No Man's Sky,8
237610,/user/NescafeUser,No Man's Sky,10
237622,/user/Burattix54,No Man's Sky,7
237623,/user/karay123,No Man's Sky,8
237629,/user/Siontis,No Man's Sky,0
237637,/user/trollkiller,No Man's Sky,1
237638,/user/Tarekderbas,No Man's Sky,10
237639,/user/SpiderJeruselam,No Man's Sky,8
237643,/user/AstralDarkstar,No Man's Sky,7
237645,/user/Drakon,No Man's Sky,6
237654,/user/ThereIsNoSpoon,No Man's Sky,9
237663,/user/Kaniya,No Man's Sky,7
237664,/user/Jarhead335,No Man's Sky,9
237669,/user/MikeMenkes,No Man's Sky,9
237670,/user/fallouts,No Man's Sky,0
237680,/user/Ikenda,No Man's Sky,9
237681,/user/vreynauld,No Man's Sky,2
237682,/user/dunnyone,No Man's Sky,8
237707,/user/Malooga,No Man's Sky,8
237715,/user/TheMetacritiqer,No Man's Sky,0
237719,/user/xswigertx,No Man's Sky,0
237728,/user/Genjira,No Man's Sky,2
237735,/user/tibzoid,No Man's Sky,3
237736,/user/pithing_needle,No Man's Sky,7
237737,/user/Ecto1,No Man's Sky,8
237740,/user/kris2fur,No Man's Sky,10
237746,/user/davedrummer88,No Man's Sky,9
237750,/user/Roagie,No Man's Sky,9
237758,/user/vZeqk___,No Man's Sky,0
237762,/user/AL4I,No Man's Sky,6
237766,/user/Gamingteacher,No Man's Sky,6
237767,/user/lightyears,No Man's Sky,9
237777,/user/Ozimandeus,No Man's Sky,9
237780,/user/CiphirSol,No Man's Sky,10
237785,/user/mikehettfield,No Man's Sky,0
237790,/user/DarkReaperV3,No Man's Sky,0
237821,/user/BubaMan,No Man's Sky,8
237837,/user/NavyBean,No Man's Sky,10
237849,/user/BreakingAwesome,No Man's Sky,8
237853,/user/Greysteel,No Man's Sky,8
237857,/user/Ledge_Pls,No Man's Sky,10
237901,/user/Daniel_Keelh,No Man's Sky,0
237906,/user/TraceSkipper,No Man's Sky,10
237909,/user/WryMouth,No Man's Sky,3
237916,/user/Strelok_VSOP,No Man's Sky,0
237917,/user/JCHunter248,No Man's Sky,9
237921,/user/Maxson,No Man's Sky,0
237927,/user/firefly,No Man's Sky,10
237928,/user/Runfocovah,No Man's Sky,4
237930,/user/EmilyMonster,No Man's Sky,5
237933,/user/Wolf4642,No Man's Sky,0
237934,/user/slickserpent99,No Man's Sky,2
237949,/user/jugadorhardcore,No Man's Sky,0
237952,/user/FriedConsole,No Man's Sky,8
237953,/user/vcca15,No Man's Sky,6
237955,/user/Rox22,No Man's Sky,5
237957,/user/pablo2008jedi,No Man's Sky,6
237960,/user/Mrbuckminster,No Man's Sky,10
237961,/user/Kashik,No Man's Sky,5
237962,/user/lydianfanfare,No Man's Sky,8
237964,/user/Bollywongaloid,No Man's Sky,9
237965,/user/SuperDuck23,No Man's Sky,7
237966,/user/Injun,No Man's Sky,9
237969,/user/IONOSGAMES,No Man's Sky,3
237981,/user/bartalex,No Man's Sky,4
237984,/user/RUNaPUFF,No Man's Sky,3
237990,/user/ThePeoplesVoice,No Man's Sky,8
237991,/user/greninjaX,No Man's Sky,0
237994,/user/CharlesFBronson,No Man's Sky,8
238002,/user/CrusaderForever,No Man's Sky,10
238004,/user/dpc,No Man's Sky,10
238016,/user/mr_blonde75,No Man's Sky,9
238020,/user/mixiladall,No Man's Sky,10
238025,/user/Malef,No Man's Sky,6
238026,/user/arkien,No Man's Sky,10
238027,/user/silversaihan,No Man's Sky,9
238033,/user/R1ck8r00ke,No Man's Sky,10
238039,/user/nastybutler224,No Man's Sky,10
238050,/user/Eikast,No Man's Sky,8
238057,/user/Goreminister,No Man's Sky,10
238059,/user/Dreizehn,No Man's Sky,10
238062,/user/endisni,No Man's Sky,9
238065,/user/Plain_Sight_Doc,No Man's Sky,4
238068,/user/VeniPewPew,No Man's Sky,5
238069,/user/maddiplomat,No Man's Sky,3
238079,/user/Shadow1995,No Man's Sky,2
238080,/user/Teoteska,No Man's Sky,10
238082,/user/Agarwel,No Man's Sky,9
238086,/user/blakfayt,No Man's Sky,8
238089,/user/BananaReviews,No Man's Sky,7
238094,/user/Peeto,No Man's Sky,9
238101,/user/Tubey,No Man's Sky,5
238109,/user/Fostero1993,No Man's Sky,8
238110,/user/Cesarhawk,No Man's Sky,10
238117,/user/greedy666,No Man's Sky,8
238119,/user/Owb101,No Man's Sky,9
238127,/user/multiwalrus,No Man's Sky,8
238138,/user/Paulo-Lameiras,No Man's Sky,10
238139,/user/GamingPoptartTV,No Man's Sky,3
238140,/user/K5000i,No Man's Sky,6
238141,/user/Borgees,No Man's Sky,1
238142,/user/JaySilver,No Man's Sky,7
238145,/user/Nikosphere,No Man's Sky,8
238158,/user/Skitter,No Man's Sky,10
238160,/user/Dietrich_,No Man's Sky,7
238161,/user/BlakDak666,No Man's Sky,5
238162,/user/ByYuxiSs,No Man's Sky,2
238164,/user/LucasOutland,No Man's Sky,3
238168,/user/Artoriaswolf,No Man's Sky,9
238170,/user/DTanilG,No Man's Sky,5
238175,/user/Wh1te_Wolf,No Man's Sky,10
238178,/user/Flashyboy89,No Man's Sky,1
238181,/user/mario1892,No Man's Sky,2
238182,/user/GustaCNXFL,No Man's Sky,10
238184,/user/Dare_04,No Man's Sky,8
238190,/user/tonylionedo,No Man's Sky,5
238191,/user/Nobilis1984,No Man's Sky,4
238192,/user/Steyraus,No Man's Sky,10
238195,/user/joaopontesvaz,No Man's Sky,6
238198,/user/Kaprawiec,No Man's Sky,7
238199,/user/MetaRogue,No Man's Sky,7
238200,/user/brandoncargill1,No Man's Sky,10
238201,/user/Termin8ter,No Man's Sky,6
238202,/user/Young_Nacho,No Man's Sky,7
238205,/user/roaldkaspers,No Man's Sky,5
238207,/user/DoughBoii,No Man's Sky,5
238209,/user/Espolosin,No Man's Sky,5
238211,/user/Empyrea,No Man's Sky,5
238212,/user/setuis,No Man's Sky,7
238214,/user/Dattwood7,No Man's Sky,5
238216,/user/JyroJyro,No Man's Sky,5
238223,/user/zGoldenOG,No Man's Sky,4
238225,/user/Nath6349,No Man's Sky,6
238229,/user/MonkiReviews,No Man's Sky,5
238233,/user/CamyVero,No Man's Sky,9
238236,/user/CoreGamer1408,No Man's Sky,4
238237,/user/TredZ,No Man's Sky,2
238239,/user/Strop77,No Man's Sky,9
238241,/user/yitus,No Man's Sky,6
238243,/user/VahNabooty,No Man's Sky,7
238246,/user/SamComedian,No Man's Sky,3
238247,/user/Lionarith,No Man's Sky,9
238249,/user/Volsyden,No Man's Sky,8
238255,/user/ClutterBrain,No Man's Sky,5
238257,/user/marcelskerps,No Man's Sky,10
238258,/user/Patrick73,No Man's Sky,7
238262,/user/Menni,No Man's Sky,8
238263,/user/Belarus_neckoby,No Man's Sky,10
238265,/user/tom_harding,No Man's Sky,8
238269,/user/upinyocribdawg6,No Man's Sky,7
238272,/user/AncapMetaleiro,No Man's Sky,3
238273,/user/ArthurJoelLeo,No Man's Sky,0
238274,/user/DomTheBomb28,No Man's Sky,8
238278,/user/WhatAboutThat,No Man's Sky,9
238279,/user/DyylaaN_501,No Man's Sky,2
238282,/user/ShakesBeer,No Man's Sky,4
238289,/user/soybrunix,No Man's Sky,5
238290,/user/Milidante,Code Vein,9
238291,/user/MrFlankster,Code Vein,10
238295,/user/Nitja,Code Vein,10
238296,/user/Headcase1001,Code Vein,8
238298,/user/Gohax,Code Vein,7
238299,/user/ace1325,Code Vein,10
238304,/user/Smithys35,Code Vein,10
238306,/user/Avorax,Code Vein,10
238307,/user/Ishi123,Code Vein,7
238310,/user/TrapKing101,Code Vein,6
238320,/user/Steyraus,Code Vein,10
238322,/user/ArshiaGam1ng,Code Vein,8
238324,/user/Remsi,Code Vein,9
238330,/user/Samyar91,Code Vein,5
238331,/user/TheFrog,Code Vein,6
238332,/user/OKE27,Code Vein,5
238340,/user/Zeydlitz,Code Vein,0
238353,/user/Mannar,Code Vein,3
238369,/user/Dwideshrude1,Code Vein,1
238373,/user/Red-Eyes,Code Vein,4
238374,/user/Inhanzt,Code Vein,4
238376,/user/gq_foine,Code Vein,9
238377,/user/trevor1981,Code Vein,10
238378,/user/tomvs123,Code Vein,5
238379,/user/TheMegaGodz,Code Vein,9
238380,/user/KayVen17,Code Vein,6
238381,/user/viroodiem,Code Vein,8
